	1	Goods	App	Delivery	Payment	CS	Price	Marketing	AD
6876	어디갔나?? 롯데닷컴 플레티넘등급 이렇게 없애버리네.. 결론은 등급없앤거지 지편한세상일세 롯데ON의 회원등급은 유료회원제 서비스인 '롯데오너스'와 엘롯데/롯데마트/롭스 3개의 몰 등급이 있습니다. 삭제 삭제	0	1	0	0	1	0	0	0
6877	스타일추천 기능 완전 실망 이전앱이 오조오억배 더 좋았음 카테고리도 부정확하고 블라우스인데 스타일추천에 가디건으로 나옴. 어의상실 예전엔 색감에 따라 분류되고 비슷한 스타일의 브랜드 상품들을 한눈에 비교할 수 있었는데 이제는 총천연색 옷갖무늬의 상품들이 일관성 없이 막나옴 내가 선택한 상품의 스타일과는 아무상관없이 롯데에서 팔고싶은것들이 보이도록 해놓은듯 진짜 업데이트 완전 실망	1	1	0	0	0	0	0	0
6878	편리하고 좋아요	0	0	0	0	0	0	0	0
6879	접속자체가잘안되네요	0	1	0	0	0	0	0	0
6880	서버가 자꾸 다운되고ㅠ	0	1	0	0	0	0	0	0
6881	롯데ON 매우 불편합니다. 롯데마트에 검색이 안되는 제품이 너무나 많아 장바구니에 담을 수가 없습니다. 롯데닷컴앱 사용자 멤버십 등급은 반영하지 않고, 엘롯데앱 사용자 등급만 보존한 것은 불공평하다고 생각합니다. 플래티넘 혜택은 전부 없어졌네요. 굳이 롯데계열사 이용할 필요성을 못 느끼겠습니다. 이번 통합으로 인해 불편함이 지속된다면 고객 이탈이 많이 발생하리라 생각됩니다.	1	1	0	0	1	0	1	0
6882	스마트픽이용 지점선택하는곳이 없네요...스마트픽 급할때 자주이용했는데.,. 상품보다가 뒤로가기 누르면 다시 첫 상품으로가니...전에 보던 곳 까지 다시 찾아서 해야하고 불편합니다... 전에 롯데닷컴 방식이 더 좋습니다.	1	0	0	0	0	0	0	0
6883	매우 새롭고 기대가 되네요	0	0	0	0	0	0	0	0
6884	아..업데이트 해도 계속 업데이트 하라고 나오고 .. 엄청 불편해여 포인트만 쓰고 갈아타야겠어요	0	1	0	0	0	0	1	0
6885	불편	0	0	0	0	0	0	0	0
6886	불편해요 롯데닷컴 보기도편했는데 롯데온은 상당히불편하네요	0	0	0	0	0	0	0	0
6887	전에 롯데닷컴 앱이용이 더 편했음(나는 플 래티넘 회원임-개발된 롯데 온 이용불편함)	1	1	0	0	1	0	0	0
6888	좋아요~	0	0	0	0	0	0	0	0
6889	와...업데이트는 뭔가 편리하기 위해서 하는거 아닌가요? 불편해도 어쩜 이렇데 불편하게 바뀔 수 있는지.. 이거 한 사람 정말 롯데 직원 맞나요? 이러고 롯데에서 월급 받나요? 아무리 봐도 롯데 경쟁사에서 심어둔 스파이같은 느낌... 그렇지 않고서야 어떻게 이럴 수 있는지.... 원래 롯데닷컴 아무 문제없고 사용하기 좋았는데 대체 왜 이러는지 정말...	1	1	0	0	0	0	0	0
6890	앱사용중 넘김에 시간이 걸림 화면바뀜이 더딤 새로 변경했는데 사용하기는 더불편함	1	1	0	0	0	0	0	0
6891	업뎃을 준비없이 한듯...접속이 안됨...신세계 따라서 쇼핑몰 통합한듯 싶으나...엉망진창임..	0	1	0	0	0	0	0	0
6892	장바구니넣어논게 0됐네요	0	1	0	0	0	0	0	0
6893	불편함	0	0	0	0	0	0	0	0
6894	번창하세요~~	0	0	0	0	0	0	0	0
6895	통합되고나서 검색 엄청오래걸려서 다른앱에서 주문 몇차례했네요 불편해요	1	1	0	0	0	0	0	0
6896	업데이트후물건이너무없어요	1	1	0	0	0	0	0	0
6897	별하나도아깝네요 비밀번호변경도 안되고 무슨 가입을하라는건지 하지말라는건지 광고만 요란하게 해놓고 안정화 되려면 아직 멀었네요 ㅜㅜ	0	1	0	0	0	0	1	1
6898	최악이네요...물건도검색안되고...	1	1	0	0	0	0	0	0
6899	홈쇼핑처럼 만들어놓고 상품보기며 찾기는 불편하고 잘되지도않고 내장바구니상품들은 없어지고 블루에서 레드로 바뀐 색상도 맘에안든다	1	1	0	0	0	0	0	0
6900	갑자기 바뀌고 내가 저장한 장바구니 내용도 없어져서 황당했음 다시 품목 찾느라 시간 낭비해서 기분 나쁨	1	1	0	0	0	0	0	0
6901	검색도 안 되고 넘 불편해요	1	1	0	0	0	0	0	0
6902	앱은 그냥 업데이트한다고 깔리고.... 등급은 없애고.. 이거ㅜ진짜 사기꾼이네 ㅋㅋㅋㅋ 여러분 국민청원 합시다!!!! 네??? 사기꾼 롯데... 앱은 깔리고 등급은 없애고... 진짜 사기꾼!!! 이게 팩트네 팩트!!!	0	1	0	0	0	0	0	0
6903	불편해졌네요. 롯데닷컴만 주로봤는데 다 섞어놓음. 상품을 보다가 다른 전체를 보면 상세창을 연 곳에서 다시 볼수가없고 ...첨으로 돌아가서 엄청 짜증나네요.	1	1	0	0	0	0	0	0
6904	🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐦들!! 등급 올려놨더니... 모하는 딧들이야????? 이것들 별점 작업하네... 말이 안돼 리뷰 점수가!!! 다른 리뷰 읽어보면 1점인데... 3점인게... 내 등급내놔!!	0	0	0	0	0	0	0	0
6905	앱 다운 받았는데 아예 안열림 리뷰보니 등급 사라진 듯 플래티엄+여서 유지하려 열심히 돈썻더니... 쿠팡에서 물건샀다	1	1	0	0	0	0	0	0
6906	하던거나 잘하지 으휴..	0	0	0	0	0	0	0	0
6907	짜증난다	0	0	0	0	0	0	0	0
6908	앱 통합하고 롯데닷컴 등에서 며칠 전 구매한 것도 별도 웹사이트에서 봐야하는 것도 불편한데 구매한 제품에 대한 링크도 연결되어 있지 않아 제품 상세 내용을 볼 수가 없다. 장바구니에 넣었던 것들은 모두 증발. 너무 불편하다. 역시 업데이트는 함부로하는 게 아니다	1	1	0	0	0	0	0	0
6909	별로	0	0	0	0	0	0	0	0
6910	사전안내없이 사이트 명칭부터 기타사항 안내 등 변경해서 적응안됨 ㅠㅠ	0	1	0	0	0	0	0	0
6911	검색하면 품절상품을 왜보여주는거에요??? 필터설정 들어가도 품절상품 제외 이런것도없고 상품 일일히 들어가서 확인해야됩니까??	1	1	0	0	0	0	0	0
6912	별 1개도 후함 롯데닷컴 내 등급은 어디로 사라졌는지 흠 오래 사용했고 무배때문에 종종 사용했는데 옮길 이유가 생겼네 어플은 겁나 느리고 이건 뭐 사용하라고 만든건지. 어플 삭제 ㄱㄱㄱㄱ 그리구 회원도 탈퇴	1	1	0	0	1	0	0	0
6913	이게 뭐하는 짓? 갑자기 눈뜨니 세상이 멸망했네 급임 멀쩡하던 롯데닷컴 사라지더니 다 날라가고 다 터짐 다 없어지고 다 에러나고 다 망가지고 다 파괴됨 무늬만 행복한 롯데온ㅋㅋㅋㅋ 심지어 빨강색 정신산만하다...중국이 빨강색좋아한다고 거기 맞추는지 죄다 빨강밭이야	1	1	0	0	0	0	0	0
6914	그 전에 찜 해놓은거 다날라감.... 전에 롯데닷컴이 훨씬 좋았는데 왜 바꿈..?	0	0	0	0	0	0	0	0
6915	색상 디자인이 이뻐졌어요~ 아직 초기라 안정화 필요하지만 앞으로 기대됩니다~^^	1	1	0	0	0	0	0	0
6916	왤케느린거지.검색도잘안되고,.화면도안뜨고..개별상품들어갔다나오면첫번째상품페이지로돌아가고.품절상품 필터도없고겁나불편하네	1	1	0	0	0	0	0	0
6917	불편해서 못 써먹겠네.닷컴으로 돌려주세요.	0	0	0	0	0	0	0	0
6918	아니 왜 업데이트전에 검색하면 나오던 물건이 업뎃후 하나도안보이나요 더만그런가요 대체 업데이트왜한건가요 전부마음에안들어요	1	1	0	0	0	0	0	0
6919	롯데온에서 하이마트로 이동을 하면 화면상으론 하이마트로 이동을 한걸로 나오는데 검색을 해보면 하이마트몰에 있는 제품들이 검색이 안됩니다. 결국 하이마트 어플을 별도로 다운받아 들어가야 원하는 상품을 찾을수 있네요. 롯데온은 일종의 환승터미널 허브개념 아니었던가요? 슬로건대로 롯데ON 하나로 다 되지가 않습니다. 롯데닷컴이 롯데온으로 바뀌었다든데. 롯데온 검색창에선 기존 롯데닷컴 상품만 검색이 되는건가요?... 롯데닷컴의 유무형 자산도 상당할텐데 어찌 단칼에 그걸 다 날려버렸는지 안타깝습니다. 기존의 롯데관련 쇼핑몰들이 너무 산재한 ... 전체 리뷰	1	1	0	0	0	0	0	0
6920	별한개도 아까워요.어차피 상품들은ㅋㅋ 판매자 입점해서 대행해주는거잖아요. 왜 니네들이 뭔데 등급싹다 없애버리고 새로 시작하세요. 무료쿠폰주면다에요? 필요없어요. 배송비내면 그만이에요 왜 다른 제휴 사이트는 그대로인가요? 전부다 등급 초기화하지?,ㅋ .리뷰 진짲귀찮아서 안쓰는데 정말 이런식으로 관리할꺼면 때려치세요. 걸러야겠네요 진짜. 어휴 고객관리 후져. 진심으로.	1	1	1	0	1	0	1	0
6921	롯데닷컴10년넘게 이용했어요 이게 뭐예요? 왜 바꿨어요?너무나도 붎편하네요 구매내역찾기도 힘들고 기존에 등급쿠폰도 적용안되네요 파란색롯데닷컴일때가 좋았어요 별하나 주기도 싫어요	1	0	0	0	0	0	1	0
6922	기존롯데닷컴등급은없어지는겁니까? 무료배송5회혜택만주고..정말짜증나네요. 불편하고^^롯데에서야심차게준비한작품이라고하더만^^~~^^ 위시리스트와장바구니내용도모두없어졌네요	0	1	1	0	0	0	1	0
6923	불편함을 감수하고 하루이상을 파악했지만 상품 검색이 전보다 못해서 쇼핑하고 싶지 않아져요..전에 플래티넘 혜택도 있는터라 거의 매일 쇼핑들어오는 편인데ㅠ닷컴의 예전이 낫네요	1	1	0	0	0	0	0	0
6924	갑자기...당황스럽네요 갈아타얄 듯..싶어요. 상품보기가 롯데닷컴보다 훨씬 별로예요	1	0	0	0	0	0	0	0
6925	상품볼때 정렬 기본세팅👉롯데온랭킹순 최신순으로 변경해서 쭈욱 내리면서보다 물건 클릭하고 뒤로가기하면 다시처음 세팅으로 돌아감.그럼다시 정렬을 최신순 설정하고 다시스크롤 쭉쭉내려야함. 물건을 클릭하기가무서움.전에는 필터도 영캐쥬얼 여성의류 이항목이 있었는데 어플이 영별로다	1	1	0	0	0	0	0	0
6926	최악이다 검색종류도 없고 물건도 없고 왜 만들었는지 ᆢ	1	1	0	0	0	0	0	0
6927	롯데닷컴 보다 시스템 불편하고 물건도 다양하게 서치가 않되고 시스템 문제인지 불편합니다..	1	1	0	1	0	0	0	0
6928	10년넘게 롯데닷컴 잘 쓰고있었는던 이게 뭔가요 ??? 다른앱 보지도않고 항상 쇼핑은 롯데에서 했는데 등급이며 장바구니 등등 여태 잘 써온 혜택은 다시 첨부터 시작이고 뭐하나 보려고하면 백지상태 없는제품이라고 하질않나 ... 시작부터 너무 삐걱대는 롯데ON 다른앱으로 갈아타야하나 심히 고민됩니다	1	1	0	0	0	0	0	0
6929	기존에 있던 쿠폰싹 없어졌구, 버벅거리고, 검색에 사진도 잘 안나오고~예전앱보다 너무 불편함	1	1	0	0	0	0	1	0
6930	롯데닷컴이 바뀌더니 완전 어려워져서 들어가기도 싫어짐. 등급도 플래티넘이였는데 공지도 없이 하루 아침에 바닥부터 다시 시작이고.. 뭐 이런게 다 있는건지 흠. 어플 지우고 쓰지말라는 행동임.	0	0	1	0	0	0	0	0
6931	앱에 대한 평을 처음 남겨봅니다. 아니 롯데에 대한 평이 되겠네요. 너무 화가 나서요. 저만 그런게 아니라 똑같은 불만이 많으시네요. 바뀐 앱에 대한 오류들, 모든 것을 지들 멋대로 리셋해놓고, 회원에 대한 기본 안내도 서비스도 없는 이런 기업을 이용할 필요가 있나싶어 1:1문의로 항의하고 오늘 탈퇴했습니다. 롯데ON 앱에 대한 의견들을 보니 문득 후회가 되네요. 전화로 항의라도 한 번 더하고 탈퇴할 것을... 앞으로 롯데는 이용 안할랍니다.	1	1	0	0	1	0	0	0
6932	잘 이용하고 있던 걸 왜 이렇게 어렵게 바꿨는지? 이용동영상을 보라는데 무슨 동영상까지 봐야 이용하는 쇼핑앱은 잘못 만든 거 아닙니까? 검색도 안되고 있던 상품도 다 사라지고 주문내역 연동도 안되고 . 사려는 물건이 다 사라졌어. 장사 안합니까?? 오너스 탈퇴할까 생각중.	1	1	0	0	0	0	0	0
6933	최악	0	0	0	0	0	0	0	0
6934	그전에 기록이 다 사라졌어요... 사용하기도 불편해졌어요	1	0	0	0	0	0	0	0
6935	오히려 불편해진 느낌이에여	0	0	0	0	0	0	0	0
6936	더불편해짐	0	0	0	0	0	0	0	0
6937	1점도 아깝다ㅡㅡ 2020년에 롯데같은 대기업이 이딴 어플을 내놓다니 ㅎㅎㅎㅎ 기존에 롯데닷컴 플래티넘이었고 정말 매일매일 들어가서 쇼핑했는데 이건 뭐죠 어플 실행도 느리고 마트며 롭스며 홈쇼핑 다 섞어놔서 어플도 무겁고 디자인은 조잡하게 짝이없네요 그냥 안쓸래요 현대나 신세계로 바꿔야겠음	1	1	0	0	0	0	0	0
6938	혜택도 많고 한곳에서 원스탑쇼핑이 가능하니 좋네요	0	0	0	0	0	0	0	0
6939	내 생애 처음 앱 리뷰함 넘 옐받아서....이런 쓰레기 앱으로 바꾸다니 기존 정보 날라가고 vip 등급도 날려버리네 고객 로열티를 일도 존중 안하네.... 검색하면 먹통 됨 너무 느리고 자꾸 잘못된 경로라고 에러 뜸 준비안된 상태로 어플 내놓다니 너무 실망 쿠팡으로 가겠습니다	1	1	0	0	1	0	0	0
6940	롯데닷컴으로 이용했을때가 더 좋습니다 하루아침에 장바구니에 든게 사라지고 등급도 사라지고 짜증나네요 더 편해지고 좋아진게 많이 불편하게 만드신것 같아 짜증나네요 다른 사이트로 갈아타야 할것 같습니다ㅠㅠ	1	1	1	0	0	0	0	0
6941	롯데닷컴보다 불편한 점이 너무 많네요 ㅠㅠ 내 장바구니에 차곡차곡 담아둔거 복구 해주세요~~	0	1	0	0	0	0	0	0
6942	속도도 빨라지고 디자인도 깔끔하고 예뻐졌네요! 고생많으셨어요!	1	1	1	0	0	0	0	0
6943	최악입니다. 기본 공지는 몇주 했어야지요 장바구니,환불금,주문상황들 싹 다 지워졌어요 예전엔 상품을 보면 연관상품도 뜨고 추천도 떴는데,화면 보고 넘기면 첫페이지로 가질않나 너무나 불편하고 소비자에 대한 기본 배려 없어요	1	1	0	0	1	0	0	0
6944	하나도 아깝네요ㅜ 많이 불편해요...	0	0	0	0	0	0	0	0
6945	끔찍하게 불편함. 개별 로긴 불가/검색도 제대로 못하고... 모든게 엉망입니다. 업데이트전 상태로 제발 되돌려주세요ㅜ.ㅜ	1	1	0	0	0	0	0	0
6946	개짜증 ㅡ느리고기존에쓰던롯데닷컴얩없어져서짜증남.쿠폰이며내등급이뭐며하루아침에다사라지고ㅡ롯데닷컴돌려줘!그지같은얩왜만든거여ㅡ롯데닷컴다시안돌려놓으면 아예삭제하고롯데에서안살거여ㅡ롯데카드도 쓰잘데기없어졌으니없애버려야될판이네ㅡ 짜증나게왜지들맘대로건들어서초기화시키는건지원	0	0	1	0	0	0	1	0
6947	별하나도 아까워요 vip혜택은 다 사라지고 오너스 혜택도 1퍼센트 할인이라니 뭐이런 막돼먹은 일이 롯데닷컴의 장점은 다 사랒고 속도도 느리고 검색도 힘들고 ㅜㅜ	1	1	0	0	0	1	0	0
6948	새로워는 졌지만 편해졌다고는 얘기할수가 없네요. 기존 데이터가 자동 연동되서 오지도 않아 불변하고 찜목록도 품절 된것까지 다 뜨니 너무 불편합니다. 제일 황당한건 기존 우수고객에 대한 배려 없이 처음부터 다시 시작하라는 거네요. 진짜 어의가 없네요. 처음부터 다시 시작하니 딴 쇼핑으로 쓰윽 갈아타라는 말입니까.	1	1	0	0	1	0	0	0
6949	너무 짜증남 롯데닷컴 플래티넘이었는데롯데온으로바뀌면서 다시 시작해야하는 이런 경우는 처음 지들 맘대로 바꿔놓고 등급 낮추고 모든해택 다 사라지고 처음 부터 시작하라니 다시는 이용안할거임	1	0	0	0	0	0	0	0
6950	구색좀 더!	0	0	0	0	0	0	0	0
6951	좋아요	0	0	0	0	0	0	0	0
6952	저도 왠만하면 이런 글 안 올리는데요! 어제는 거의 하루종일 검색도 잘 안되고...오류 떠서 넘어가지도 않고! 플래티늄 플러스 유지하며 계속 닷컴 잘 썼었는데~저의 등급은 왜이리 된건지? ㅠㅠ 겨우 첫 구매 성공해서 시켰더니 ... 오늘 판매자 물건 없다고 안내문자 하나주고 바로 취소진행 헐!!!! 뭐하자는 건지~ 기존고객 우대하는 느낌이 하나도 없네요~ 그러면서 닷컴과 만난지 5천몇일은 왜 그리 달갑게 표시하는건지?	1	1	0	0	1	0	0	0
6953	좋아요!	0	0	0	0	0	0	0	0
6954	굿	0	0	0	0	0	0	0	0
6955	불편해요ㅡ닷컴이 좋았음	0	0	0	0	0	0	0	0
6956	사용하기 편하고 빨라요^^~	1	0	0	0	0	0	0	0
6957	완전 깜놀.. 갑자기 바뀌었다니.. 쿠폰 다 없어지고 물건들도 많이 사라지고.. 장바구니에 담아놨던 것들은 뭐였나요~	1	1	0	0	0	0	1	0
6958	정신없네요	0	0	0	0	0	0	0	0
6959	원래대로해요 장바구니에 담긴것도 다 없어지고 검색도 안되고 .. 너무 불편해요 일단 검색이라도 잘되게 해봐요 찾아야 물건을 사죠 오너스 결제했는데 짱나 롯데닷컴으로 다시 돌려놔요 제발~	1	1	0	1	0	0	0	0
6960	롯데닷컴에서 왜 이렇게 엉망으로 리뉴얼했는지 어떤 의도로 이렇게 바꾸었는지 어린이날 선물로 찜해 놓은 영대과학실험노트는 아예 없어지고 할인혜택도 없어지고 이제 롯데앱을 끊어야 할 때가 되었나봅니다 완전 꽝이네요	0	1	0	0	0	1	0	0
6961	검색도 안되고 오류는 계속 뜨고 롯데 짜증남 업뎃을 왜 이따구로 한거임??	1	1	0	0	0	0	0	0
6962	롯데 여러 쇼핑몰들을 한꺼번에 확인할 수 있다는 게 장점이네	0	1	0	0	0	0	0	0
6963	정말 플레티넘+등급일 만큼 진짜 애용했었는데. 도대체 무슨 짓을 한겁니까 ㅠㅠ 쇼핑몰 중에 제일 불편한 몰이 되었네요. 혜택도 줄고 불편하고 굳이 롯데온을 이용할 이유가 없네요	1	1	0	0	0	0	0	0
6964	빠른 배송이나 롯데계열 여러 몰을 한번에 볼 수 있다는 점은 다른 앱과 비교할 수 없을 정도로 너무 좋음.	1	1	1	0	0	0	0	0
6965	업데이트 하기전에 관심 가지고 장바구니 넣어둔 상품이 사라졌네요. 안사도 그만이지만 좀 이해가 안됩니다. 통합몰이 된건 회사방침일테니 그렇다치지만	1	1	0	0	0	0	0	0
6966	L포인트 적립/사용이 되서 종종 이용하는데 앞으로 할인혜택같은 게 더 많아졌음 좋겠어요	1	0	0	0	0	1	1	0
6967	수년도넘게 닷컴만 이용했는데 등급도 없어지고 정말 최악임. 업뎃하고 나아진거라곤 하나도 안보임. 나처럼 롯데온 손절하는 사람 엄청많을듯.	1	0	0	0	0	0	0	0
6968	앱 너무 잘쓰고 있어요 쇼핑하기 편해요	0	1	0	0	0	0	0	0
6969	고객님 안녕하세요, 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드려 죄송합니다. 말씀주신 오류 수정 완료되었습니다. 신규 버전 앱을 다운받으셔서 정상 서비스 이용을 부탁 드립니다. 롯데닷컴 서비스 이용에 불편을 드려 다시 한 번 죄송합니다. 감사합니다.	1	1	0	0	1	0	0	0
6970	기존 롯데닷컴 잘 써왔는데 바뀌면서 불편한게 많네요. 롯데온 업데이트도 완료했는데 자꾸 앱스토어에서 구입하라고 뜨고 사라지네요	1	1	0	0	0	0	0	0
6971	이렇게까지 퇴화한 어플은 진짜 처음봐요 뭘 자꾸 어플 안에서 훔쳐가 ㅋㅋㅋㅋㅋ없어지는거 저만 그런가요^^ 뭐지	0	0	0	0	0	0	0	0
6972	롯데닷컴 어플 잘 쓰고 있었는데 이 롯데온 어플 겁나 불편하네요 그리고 자꾸 튕기고 ㅡㅡ	0	0	0	0	0	0	0	0
6973	물건사고 결제한 내역이 주문/배송내역에 하나도 안뜨는데 뭐하라는건지 모르겠네요 진짜 최악이에요 쓰기싫어요	1	1	1	1	0	0	0	0
6974	문제발생시 확실하게 처리를 해주셔서 자주 이용합니다!!	1	0	0	0	1	0	0	0
6975	저희 부모님한테도 쓰는 법 알려드렸어요~~~	0	0	0	0	0	0	0	0
6976	잘 사용했는데 업데이트 후 어플이 켜지지 않고 꺼지네요 수정해주셨음 합니다 너무 불편해요	1	1	0	0	0	0	0	0
6977	로그인 누르면 하얀화면에 오분째 넘어가질 않네요. 제발 수정좀 빨리 부탁드려요	0	1	0	0	0	0	0	0
6978	언니가 추천해줘서 처음 구매했어요	1	0	0	0	0	0	0	0
6979	로그인 계속 하라고해서 하는데 로그인은 안되고.	0	1	0	0	0	0	0	0
6980	물건 가격이 저렴해서 좋다.	1	0	0	0	0	1	0	0
6981	맨날 업데이트만 하네 한번 하던지 몇번이나 하라는거냐	0	1	0	0	0	0	0	0
6982	좋아요	0	0	0	0	0	0	0	0
6983	습관처럼 들어가는 롯데온 ㅎㅎ	0	0	0	0	0	0	0	0
6984	어베이트 하고 앱삐꾸됨.... 검색도안되면 어캄ㅋㅋ	1	1	0	0	0	0	0	0
6985	왜 바로구매가 안된다는거죠 장박구니아니면바로구매밖에없어서 사려고 바로구매누르면 바로구매안된다하고 다른항목누르면 이용에불편드려죄송하다고 뜨네요 차라리 전이 더 낫네요	1	0	0	0	0	0	0	0
6986	내등급 돌려줘~~!! 대체 왜 바꾼건지.. 닷컴 잘 쓰고있었는데..ㅜㅜ 검색도 어려워짐. 검색 상품 목록도 줄어듬. 이전에는 임직원 추가 할인 있어서 좋았는데..이젠 네이버에서 가격 비교해서 사야될판임.	1	1	0	0	0	1	0	0
6987	업데이트 하고 완전 쓰레기 됐네. 내 플래티넘+ 등급은 어디로 사라진거야 이게 무슨 업그레이드야 완전 다운그레이드지 16년동안 사용한 롯데닷컴 다시 원상복구 시켜라	1	1	0	0	0	0	0	0
6988	헉~ 롯데 이게 한계인가? 넘심한거 아님? 롯데 이름이 아깝다. 넘 무리수가 따르나?	0	0	0	0	0	0	0	0
6989	나쁘지 않음	0	0	0	0	0	0	0	0
6990	온통 에러 버그 엄청난 비용과 개발기간을 투자했다고 기사를 봤는데 온통 버그 투성이입니까 클릭하면 로딩중 딴짓해야 되고 앱에서 나가려니 지문로그인 할지 묻고 나가지지도 않고 롯데마트앱은 버그는 출시전에 다 잡던지 지금 고객들이 다 알려주잖아요 저는 롯데쇼핑 주주로 실제 롯데마트 롯데앱들 사용자로 사용해보고 하는 소립니다! 정신차리세요 온갖 롯데의 명운을 걸었다 하면서 이런 쓰레기 버그 투성이를 출시하는게 2년동안 뭐했습니까 그 많은 돈을 투자해서 !	1	1	1	0	1	0	0	0
6991	업데이트하고 먼 오류가 이리 많은지 모르겠네요. 검색 먹통은 기본이고 화면까지 떠네요. 이런 오류는 첨봤어요. 글고 검색을하면 결과가 바로 나오는게 아니라 또한번 터치를 해야하네요. 앱만들고 점검은 해보셨겠지만 다른 롯데관련 앱이나 웹페이지도 대부분 이런식인듯... 사용자중심이 아니라 관리자가 관리하기 편하게만 만드는듯 합니다. 예를들어 쿠폰등록이나 할인도 아주 교묘하게 등록하기 힘들게 만들었어요. 이게 기업문화라고 한다면 할말없고요. 암튼 리뉴얼하려면 제대로 좀 하시고 아래 리뷰보니 정말 반응들이 가관도 아니네요	1	1	0	1	1	1	1	0
6992	너무 불편해요 롯데닷컴으로 되돌려주세요 별하나도 아까워요	0	0	0	0	0	0	0	0
6993	최악이다 ㅠ	0	0	0	0	0	0	0	0
6994	롯데마트 잘이용하고있었는데 바뀌고 나서 주문을 못하고 있음.. 매주 주문하던 상품도 다없고 .. 이제안파는건지 품절인건지 ㅠ	1	1	0	0	0	0	0	0
6995	상품찾기힘듬 느림 오류 업체들 코드도 오류때문에 새로 다 딴것 같던데 그때문에 기존 주문내역 후기도못쓰고 포토후기 사은품 노리고 구매햇었는데 상품코드 자체가 날라감 입점돼있던 업체들도 힘들듯. 소비자도 이리 힘든데 ㅉㅉ 결제하려는데 시스템오류 뜸 이럼 말다한거아님?	1	1	0	1	1	0	0	0
6996	이전 화면 선택시 첫번째 상품부터 다시 봐야 하는 번거로움이 있네요. 원하는 상품을 찾기가 어렵습니다.	1	1	0	0	0	0	0	0
6997	아무래도 회원줄이기에 나선듯하네요ㅋ 더 쉬워져야 하는데 이건머.. 걍씈ㅋ갈랍니다.	0	1	0	0	1	0	0	0
6998	너무느려...	0	0	0	0	0	0	0	0
6999	별로예요 전에꺼가 더 쓰기 좋아요	0	0	0	0	0	0	0	0
7000	갑자기라 별루네요.검색해도 찾을수가없고 기존에 있던 쿠폰이나 목록도 다 사라지고 진짜 별루네요.. 신세계닷컴이 훨 낫네요.	1	1	0	0	0	0	1	0
7001	쿠팡이 이미트 앱 좀 보고 배우라! 에러 반복 삭제 ㅋㅋ	0	1	0	0	0	0	0	0
7002	진짜 별로..복잡하고 불편	0	0	0	0	0	0	0	0
7003	엉망진창이구만 그냥롯데닷컴그냥해줘요 이거못쓰겠어요	0	0	0	0	0	0	0	0
7004	검색하면 결과 너무 늦게뜸 앱이 너무 느려요 답답한사람은 못쓸듯	1	1	0	0	0	0	0	0
7005	바뀌면서 에러코드도 많이 뜨고 롯데마트 이용시 검색도 잘 안됩니다. 테스트라도 좀 많이 해보고 오픈하시지.....ㅠㅠ	1	1	0	0	0	0	0	0
7006	저도같은생각입니다.예고는 하시죠..좀....보라색로고 어플만 계속죙일 찾았더니 빨간 롯데on이라니.... 물건도 기존검색하던거 수두룩이 다른가격으로 떴는데 on으로 바뀐뒤 검색하니 물건 하나 나옵니다 .뭡니까?비교하고 살수가없자나요...내장바구니 다 찾아내요.다.아...진짜최악	1	1	0	0	0	1	0	0
7007	플래티넘+ 등급이었는데 등급 초기화. 사전 공지도 없이 자기들 마음대로 이게 뭐하는 짓이며 지금 4.29 22시10분인데 27일 이전 주문내역 확인 안 되고 진짜 너무 짜증납니다!!!!!!!!!!	1	1	0	0	0	0	0	0
7008	셔ㅕ듀	0	0	0	0	0	0	0	0
7009	별로네요 한눈에안들어오고산만해서 쇼핑할맛뚝	0	0	0	0	0	0	0	0
7010	앱 대표색(빨강)을 좀 차분한 빨강으로 바꿀 수 없나요? 전에 파랑이 좋았는데 너무 눈이 아파서 앱을 키기가 싫어져요	0	1	0	0	0	0	0	0
7011	별하나도 아까움. 개떡같음... 갑자기 새롭게 바뀐다더니 이상하게 만들어 놨네요. 찜한물건들 보기도 힘들고 상품검색도 이상하게 뜨고 보기도 힘들고...10년 넘게 오래동안 써온 롯데닷컴인데 이제 바이바이 해야겠어요. 너무 불편해요.어설픈어플. 기존거 돌리도!!!!!!!! 최고등급이었는데..내가 쓴돈이 얼만데 등급을 막 가입한 사람마냥 하락해놓고. 장바구니 싹 비워놓고. 이런식이었으면 미리 사전에 공지를 하던가 갑자기 이래놓고 진짜 어이없다 이건 무슨경우지???????? 빡돈다돌아!!	1	1	0	0	0	0	1	0
7012	좋아요	0	0	0	0	0	0	0	0
7013	싸구려 사이트처럼 느껴져요 롯데닷컴의 퀄리티가 저하되는 느낌이에요	1	1	0	0	0	0	0	0
7014	내 등급은 ㅜㅜ 머냐 안써야겠구만	0	0	0	0	0	0	0	0
7015	진짜 별로 입니다~	0	0	0	0	0	0	0	0
7016	이전보다 불편해요	0	0	0	0	0	0	0	0
